date,strat_equity,idx_equity
2025-12-30,100000.0,100000.0
2025-12-31,99040.18499999998,99264.23336991538
2026-01-02,101807.07499999998,99452.30997982087
2026-01-05,102972.42499999999,100084.24257443269
2026-01-06,102819.92499999999,100704.43586929585
2026-01-07,101482.40499999997,100358.02032074203
2026-01-08,99325.76499999998,100365.70255248345
2026-01-09,101413.71499999998,101015.61935780791
2026-01-12,102862.86,101174.98495415442
2026-01-13,104620.44,100978.7942082345
2026-01-14,104535.04999999999,100440.23790137006
2026-01-15,106873.22999999998,100699.3663043863
2026-01-16,108001.37999999998,100634.68686940207
2026-01-20,105951.68,98558.91953127766
2026-01-21,109438.28999999998,99700.99479590754
2026-01-22,109377.59,100248.10422345735
2026-01-23,110602.51,100280.87230502354
2026-01-26,109983.12,100782.88667823131
2026-01-27,111905.03,101194.27195808405
2026-01-28,112231.02999999998,101186.0020533154
2026-01-29,112885.47999999998,101055.20586256948
2026-01-30,108726.75999999998,100620.4765107799
2026-02-02,112040.97999999998,101162.94827769321
2026-02-03,110305.57,100312.77657804369
2026-02-04,102869.37999999999,99803.95086203844
2026-02-05,102415.93,98581.25110631218
2026-02-06,107004.74999999999,100522.8873862711
2026-02-09,108545.93,100994.448968032
2026-02-10,107920.47499999999,100660.79229652707
2026-02-11,109333.03499999999,100655.86433957588
2026-02-12,105327.29499999998,99079.49162742947
2026-02-13,107671.555,99128.9411264913
2026-02-17,108468.56499999999,99231.17499203455
2026-02-18,109135.255,99783.50267285021
2026-02-19,109175.08499999999,99501.90108684108
2026-02-20,109755.295,100192.41689382943
2026-02-23,109264.075,99151.85329415514
2026-02-24,112868.51499999998,99910.52501150564
2026-02-25,114368.29499999998,100723.43257691083
2026-02-26,112711.075,100182.9928842001
2026-02-27,111070.99500000001,99748.26353241052
2026-03-02,110884.81500000002,99787.99872552838
2026-03-03,109498.055,98845.59776259426
2026-03-04,111059.875,99612.24908839876
2026-03-05,110964.415,99049.76811696817
2026-03-06,109539.87499999999,97734.70457039686
2026-03-09,111840.33499999999,98546.30934258505
2026-03-10,111920.215,98335.90115764506
2026-03-11,112108.61499999999,98253.53488866074
2026-03-12,110284.135,96757.36184373562
2026-03-13,108481.19499999999,96171.09781569724
2026-03-16,108811.59499999999,97145.39597125359
2026-03-17,109378.47499999999,97387.7013488158
2026-03-18,108885.205,96062.49159202747
2026-03-19,109800.40499999998,95798.43523206004
2026-03-20,109372.20499999999,94348.22105002301
2026-03-23,110313.365,95428.81013912983
2026-03-24,111348.96499999998,95071.66070733176
2026-03-25,110855.56499999999,95586.86586186144
2026-03-26,107342.22499999999,93923.06439621907
2026-03-27,106792.08499999999,92352.4976103657
2026-03-30,105111.085,91988.09785109923
2026-03-31,107673.765,94667.81605126208
2026-04-01,109077.68500000001,95346.44387014551
2026-04-02,108584.76499999998,95453.31539632527
2026-04-06,109010.005,95875.86646369526
2026-04-07,109987.68499999998,95948.66003469395
2026-04-08,113867.20499999999,98355.18816157468
2026-04-09,115088.49999999999,98962.04198675965
2026-04-10,115797.23999999999,98849.37161468474
2026-04-13,115820.59999999999,99854.99345063193
2026-04-14,115833.95,101031.57149431798
2026-04-15,116324.60999999999,101837.37742061104
2026-04-16,115992.84999999999,102103.16847806847
2026-04-17,116989.24999999999,103332.53796863384
2026-04-20,116261.24999999999,103087.18801996672
2026-04-21,116681.4,102432.76808156619
2026-04-22,118374.50999999998,103504.2234573583
2026-04-23,118233.49999999999,103076.45413672249
2026-04-24,119619.59,103898.35380748397
2026-04-27,118311.02999999998,104026.39572343965
2026-04-28,115371.23,103517.27263072184
2026-04-29,115705.18999999999,103475.95142847027
2026-04-30,117252.34999999998,104535.36304740327
2026-05-01,116911.15,104841.47697100577
2026-05-04,117014.26999999999,104415.59103621624
2026-05-05,119300.62999999999,105263.44744574645
2026-05-06,120906.46999999999,106799.06538747478
2026-05-07,118883.025,106392.89836088788
2026-05-08,125138.065,107289.33338053599
2026-05-11,126331.125,107491.0326760364
2026-05-12,124200.905,107318.76659468262
2026-05-13,124523.73499999999,107946.50051332885
2026-05-14,125354.905,108772.8962367685
2026-05-15,122681.92500000002,107428.10209933798
2026-05-18,120332.795,107349.07069777322
2026-05-19,119060.47499999998,106632.1591673452
2026-05-20,124152.515,107782.93624101675
2026-05-21,124377.855,107967.81959146104
2026-05-22,126538.61499999998,108370.21276595745
2026-05-26,132213.64248413086,109032.16624774312
2026-05-27,131731.6210913086,109050.14337805785
2026-05-28,134365.614118042,109677.58700038942
2026-05-29,138290.36974853516,109915.83530994442
2026-06-01,143224.55959838867,110204.3969271073
2026-06-02,142912.38989013672,110346.7908096435
2026-06-03,141464.19300598145,109533.30973200694
2026-06-04,138076.1830419922,109977.46309342585
2026-06-05,131192.45152038574,107069.06928169364
2026-06-08,132953.5385107422,107387.93500194712
2026-06-09,130873.4211401367,107111.26137288916
2026-06-10,128732.48125976561,105376.11781782136
2026-06-11,133133.59296936035,107222.18996707615
2026-06-12,134362.71053833008,107761.03657025525
